,index,time,players,viewers,event,%chg_players,%chg_viewers
314,880,2016-06-05,40802.0,4731.0,0.0,0.04676877292901316,0.1452432824981844
315,881,2016-06-06,38956.0,10344.0,0.0,-0.04524288025096812,1.186429930247305
316,882,2016-06-07,39108.0,2585.0,0.0,0.003901837971044264,-0.7500966744006188
317,883,2016-06-08,37799.0,8154.0,0.0,-0.03347141249872154,2.1543520309477757
318,884,2016-06-09,38228.0,2492.0,0.0,0.011349506600703663,-0.694383124846701
319,885,2016-06-10,34999.0,5043.0,0.0,-0.08446688291304805,1.0236757624398072
320,886,2016-06-11,38125.0,4598.0,0.0,0.08931683762393217,-0.08824112631370218
321,887,2016-06-12,39416.0,7250.0,0.0,0.03386229508196714,0.5767725097868639
322,888,2016-06-13,38521.0,2873.0,0.0,-0.02270651512076316,-0.6037241379310345
323,889,2016-06-14,39203.0,3283.0,0.0,0.01770462864411626,0.14270797076226938
324,890,2016-06-15,38389.0,2522.0,0.0,-0.02076371706246971,-0.23180018275967107
325,891,2016-06-16,35294.0,2710.0,0.0,-0.08062205319232074,0.07454401268834254
326,892,2016-06-17,37948.0,2544.0,0.0,0.07519691732305778,-0.06125461254612541
327,893,2016-06-18,36487.0,6025.0,0.0,-0.03850005270369983,1.3683176100628929
328,894,2016-06-19,40084.0,6738.0,0.0,0.09858305697919811,0.11834024896265549
329,895,2016-06-20,40242.0,6406.0,0.0,0.003941722382995616,-0.049272781240724206
330,896,2016-06-21,55140.0,11563.0,0.0,0.3702102281198747,0.8050265376209804
331,897,2016-06-22,48622.0,9211.0,0.0,-0.11820819731592314,-0.20340742021966618
332,898,2016-06-23,45811.0,4762.0,0.0,-0.05781333552712764,-0.48300944522853106
333,899,2016-06-24,49410.0,9539.0,0.0,0.07856191744340868,1.0031499370012598
334,900,2016-06-25,48202.0,10407.0,0.0,-0.024448492208055006,0.09099486319320693
335,901,2016-06-26,55782.0,11852.0,0.0,0.1572548856893905,0.13884885173440953
336,902,2016-06-27,53490.0,3799.0,0.0,-0.041088523179520275,-0.6794633817077287
337,903,2016-06-28,55361.0,16903.0,0.0,0.03497850065432795,3.4493287707291396
338,904,2016-06-29,53519.0,9915.0,0.0,-0.03327252036632289,-0.41341773649647995
339,905,2016-06-30,49446.0,6942.0,0.0,-0.07610381359890883,-0.29984871406959157
340,906,2016-07-01,47527.0,8028.0,0.0,-0.03881001496582126,0.15643906655142614
341,907,2016-07-02,49710.0,10113.0,0.0,0.04593178614261362,0.2597159940209268
342,908,2016-07-03,52094.0,12110.0,0.0,0.04795815731241193,0.1974686047661427
343,909,2016-07-04,59141.0,10368.0,0.0,0.13527469574231188,-0.1438480594549959
344,910,2016-07-05,53872.0,3976.0,0.0,-0.08909216956087995,-0.6165123456790124
345,911,2016-07-06,46217.0,9441.0,0.0,-0.14209607959607962,1.374496981891348
346,912,2016-07-07,44749.0,9680.0,0.0,-0.03176320401583832,0.025315114924266524
347,913,2016-07-08,47319.0,6665.0,0.0,0.05743145098214475,-0.31146694214876036
348,914,2016-07-09,45212.0,12695.0,0.0,-0.04452756820727399,0.9047261815453864
349,915,2016-07-10,43616.0,13404.0,0.0,-0.03530036273555692,0.055848759354076405
350,916,2016-07-11,49351.0,7079.0,0.0,0.13148844460748355,-0.47187406744255445
351,917,2016-07-12,47370.0,6812.0,0.0,-0.040141030576888004,-0.0377171916937421
352,918,2016-07-13,45372.0,2723.0,0.0,-0.04217859404686508,-0.6002642395772166
353,919,2016-07-14,44910.0,5326.0,0.0,-0.010182491404390426,0.9559309585016527
354,920,2016-07-15,42637.0,9809.0,0.0,-0.05061233578267643,0.8417198648141193
355,921,2016-07-16,42490.0,9116.0,0.0,-0.0034477097356755415,-0.07064940360893057
356,922,2016-07-17,47726.0,3996.0,0.0,0.1232289950576606,-0.5616498464238702
357,923,2016-07-18,49931.0,14156.0,0.0,0.0462012320328542,2.5425425425425425
358,924,2016-07-19,48258.0,9694.0,0.0,-0.033506238609280814,-0.315202034473015
359,925,2016-07-20,47597.0,9952.0,0.0,-0.013697210825148187,0.026614400660202264
360,926,2016-07-21,46825.0,5270.0,0.0,-0.01621950963296004,-0.47045819935691313
361,927,2016-07-22,45464.0,9009.0,0.0,-0.029065670048051273,0.7094876660341556
362,928,2016-07-23,43390.0,9702.0,0.0,-0.045618511349639235,0.07692307692307687
363,929,2016-07-24,48031.0,8583.0,0.0,0.10696012906199592,-0.11533704390847244
364,930,2016-07-25,48313.0,4822.0,0.0,0.005871208178051646,-0.4381917744378423
365,931,2016-07-26,46146.0,8079.0,0.0,-0.044853352099848864,0.6754458730817088
366,932,2016-07-27,45660.0,8144.0,0.0,-0.01053179040436869,0.008045550191855488
367,933,2016-07-28,45528.0,5541.0,0.0,-0.002890932982917205,-0.31962180746561886
368,934,2016-07-29,43612.0,7815.0,0.0,-0.04208399226849413,0.4103952355170546
369,935,2016-07-30,41922.0,6910.0,0.0,-0.038750802531413386,-0.11580294305822136
370,936,2016-07-31,47083.0,4943.0,0.0,0.12310958446638987,-0.2846599131693198
371,937,2016-08-01,46260.0,3745.0,0.0,-0.017479769768281583,-0.24236293748735582
372,938,2016-08-02,45023.0,4345.0,0.0,-0.026740164288802437,0.1602136181575433
373,939,2016-08-03,43644.0,10038.0,0.0,-0.03062878972969374,1.3102416570771003
374,940,2016-08-04,43179.0,8285.0,0.0,-0.010654385482540607,-0.17463638174935248
375,941,2016-08-05,41739.0,7275.0,0.0,-0.03334954491766828,-0.12190706095353043
376,942,2016-08-06,42583.0,61357.0,1.0,0.020220896523635012,7.433951890034365
377,943,2016-08-07,46581.0,82917.0,1.0,0.0938872319939883,0.35138614990954586
378,944,2016-08-08,46546.0,8335.0,0.0,-0.0007513793177476025,-0.8994777910440561
379,945,2016-08-09,45890.0,5356.0,0.0,-0.014093584840802698,-0.3574085182963407
380,946,2016-08-10,44469.0,7362.0,0.0,-0.030965351928524787,0.3745332337565348
381,947,2016-08-11,44309.0,18626.0,0.0,-0.0035980120983156727,1.530019016571584
382,948,2016-08-12,41532.0,11008.0,0.0,-0.0626734974835812,-0.4089981745946526
383,949,2016-08-13,41711.0,15348.0,0.0,0.004309929692767112,0.3942587209302326
384,950,2016-08-14,45134.0,44265.0,0.0,0.08206468317709947,1.8840891321344801
385,951,2016-08-15,44887.0,11416.0,0.0,-0.005472592723888892,-0.742098723596521
386,952,2016-08-16,43553.0,3868.0,0.0,-0.02971907233720228,-0.6611772950245269
387,953,2016-08-17,42872.0,3295.0,0.0,-0.01563612150712923,-0.1481385729058945
388,954,2016-08-18,43062.0,8238.0,0.0,0.004431796977047986,1.500151745068285
389,955,2016-08-19,43036.0,35192.0,0.0,-0.0006037805954205444,3.2719106579266812
390,956,2016-08-20,44004.0,26901.0,0.0,0.022492796728320386,-0.23559331666287797
391,957,2016-08-21,48031.0,5092.0,0.0,0.09151440778111075,-0.8107133563808037
392,958,2016-08-22,45872.0,9632.0,0.0,-0.04495013637026091,0.8915946582875098
393,959,2016-08-23,43232.0,5101.0,0.0,-0.05755144750610397,-0.47041112956810627
394,960,2016-08-24,43325.0,25298.0,0.0,0.002151184307920051,3.9594197216232114
395,961,2016-08-25,43615.0,3837.0,0.0,0.00669359492210031,-0.848327931061744
396,962,2016-08-26,43623.0,9207.0,0.0,0.00018342313424279943,1.3995308835027367
397,963,2016-08-27,44864.0,31283.0,0.0,0.02844829562386808,2.3977408493537524
398,964,2016-08-28,48478.0,8326.0,0.0,0.08055456490727542,-0.7338490553975002
399,965,2016-08-29,46476.0,4425.0,0.0,-0.04129708321300385,-0.4685323084314197
400,966,2016-08-30,43209.0,8052.0,0.0,-0.070294345468629,0.8196610169491525
401,967,2016-08-31,42052.0,5164.0,0.0,-0.02677682890138633,-0.35866865375062096
402,968,2016-09-01,39751.0,6079.0,0.0,-0.054717968229810676,0.17718822618125474
403,969,2016-09-02,41988.0,4562.0,0.0,0.056275313828582973,-0.24954762296430333
404,970,2016-09-03,43141.0,4838.0,0.0,0.02746022673144699,0.06049978079789575
405,971,2016-09-04,46008.0,4182.0,0.0,0.06645650309450413,-0.13559322033898302
406,972,2016-09-05,46875.0,3859.0,0.0,0.018844548774126224,-0.07723577235772361
407,973,2016-09-06,40812.0,5447.0,0.0,-0.12934400000000001,0.4115055713915523
408,974,2016-09-07,42251.0,2936.0,0.0,0.0352592374791727,-0.46098769965118414
409,975,2016-09-08,44014.0,7642.0,0.0,0.041726823033774396,1.6028610354223432
410,976,2016-09-09,76167.0,32587.0,0.0,0.7305175625937201,3.264197853964931
411,977,2016-09-10,79413.0,8861.0,0.0,0.04261688132655883,-0.7280817503912603
412,978,2016-09-11,80025.0,32962.0,0.0,0.007706546787050073,2.719896174246699
413,979,2016-09-12,68788.0,28404.0,0.0,-0.14041861918150578,-0.1382804441478066
414,980,2016-09-13,61053.0,5485.0,0.0,-0.11244693841949183,-0.8068933952964371
415,981,2016-09-14,56181.0,5235.0,0.0,-0.07979951845118172,-0.04557885141294438
416,982,2016-09-15,57467.0,6511.0,0.0,0.022890300991438295,0.2437440305635148
417,983,2016-09-16,61065.0,9121.0,0.0,0.06260984565054728,0.40086008293656894
418,984,2016-09-17,63489.0,15014.0,0.0,0.03969540653402115,0.6460914373423967
419,985,2016-09-18,64718.0,13013.0,0.0,0.01935768400825344,-0.13327560943119754
420,986,2016-09-19,57660.0,4614.0,0.0,-0.10905775827435948,-0.6454314915853377
421,987,2016-09-20,53277.0,4737.0,0.0,-0.07601456815816854,0.026657997399219813
422,988,2016-09-21,50638.0,3043.0,0.0,-0.04953356983313628,-0.35761030187882625
423,989,2016-09-22,51560.0,3363.0,0.0,0.01820767012915203,0.10515938218862964
424,990,2016-09-23,54657.0,5798.0,0.0,0.06006594259115583,0.7240559024680344
425,991,2016-09-24,56495.0,14246.0,0.0,0.03362789761604179,1.457054156605726
426,992,2016-09-25,59264.0,10857.0,0.0,0.04901318700769974,-0.23789133791941597
427,993,2016-09-26,52376.0,2907.0,0.0,-0.11622570194384452,-0.732246476927328
428,994,2016-09-27,46962.0,2012.0,0.0,-0.10336795478845273,-0.3078775369797042
429,995,2016-09-28,47185.0,8840.0,0.0,0.0047485200800647664,3.393638170974155
430,996,2016-09-29,47652.0,2413.0,0.0,0.009897213097382673,-0.7270361990950227
431,997,2016-09-30,52476.0,4225.0,0.0,0.10123394610929237,0.7509324492333196
432,998,2016-10-01,55813.0,10317.0,0.0,0.06359097492186905,1.4418934911242602
433,999,2016-10-02,55884.0,13311.0,0.0,0.001272105065128093,0.290200639720849
434,1000,2016-10-03,51082.0,4150.0,0.0,-0.08592799370123827,-0.6882277815340696
435,1001,2016-10-04,55976.0,3943.0,0.0,0.09580674210093565,-0.049879518072289186
436,1002,2016-10-05,54049.0,4951.0,0.0,-0.03442546805773905,0.2556429114887142
437,1003,2016-10-06,53028.0,3852.0,0.0,-0.018890266239893427,-0.22197535851343164
438,1004,2016-10-07,54887.0,6090.0,0.0,0.035056951044731166,0.5809968847352025
439,1005,2016-10-08,57106.0,10298.0,0.0,0.040428516770820044,0.6909688013136288
440,1006,2016-10-09,59188.0,12075.0,0.0,0.03645851574265402,0.17255777820936102
441,1007,2016-10-10,54741.0,5769.0,0.0,-0.07513347300128403,-0.5222360248447204
442,1008,2016-10-11,49079.0,7385.0,0.0,-0.10343252772145195,0.280117871381522
443,1009,2016-10-12,55343.0,7781.0,0.0,0.12763096232604587,0.053622207176709624
444,1010,2016-10-13,53206.0,7911.0,0.0,-0.038613736154527234,0.016707364092019006
445,1011,2016-10-14,54720.0,3902.0,0.0,0.028455437356689206,-0.5067627354316775
446,1012,2016-10-15,57035.0,16169.0,0.0,0.042306286549707695,3.1437724243977447
447,1013,2016-10-16,59596.0,13923.0,0.0,0.04490225300254225,-0.13890778650504054
448,1014,2016-10-17,51569.0,3368.0,0.0,-0.13469024766762872,-0.7580981110392875
449,1015,2016-10-18,53869.0,4117.0,0.0,0.04460043824778448,0.2223871733966747
450,1016,2016-10-19,52003.0,6537.0,0.0,-0.034639588631680596,0.5878066553315522
451,1017,2016-10-20,52360.0,3682.0,0.0,0.006864988558352492,-0.436744684105859
452,1018,2016-10-21,56064.0,4312.0,0.0,0.07074102368220014,0.1711026615969582
453,1019,2016-10-22,56293.0,11774.0,0.0,0.004084617579908745,1.7305194805194803
454,1020,2016-10-23,56396.0,15037.0,0.0,0.0018297123976338536,0.2771360625106165
455,1021,2016-10-24,49408.0,3485.0,0.0,-0.1239094971274558,-0.7682383454146439
456,1022,2016-10-25,46885.0,3243.0,0.0,-0.05106460492227982,-0.06944045911047347
457,1023,2016-10-26,45973.0,5417.0,0.0,-0.01945185027194196,0.6703669441874807
458,1024,2016-10-27,47491.0,4891.0,0.0,0.03301938094098711,-0.09710171681742663
459,1025,2016-10-28,50313.0,5599.0,0.0,0.05942178518035002,0.14475567368636266
460,1026,2016-10-29,52276.0,5341.0,0.0,0.03901576133404894,-0.04607965708162176
461,1027,2016-10-30,54099.0,6045.0,0.0,0.0348725992807406,0.1318105223740873
462,1028,2016-10-31,46514.0,5421.0,0.0,-0.1402059187785356,-0.10322580645161294
463,1029,2016-11-01,47762.0,5545.0,0.0,0.02683063163778643,0.022874008485519237
464,1030,2016-11-02,48510.0,5495.0,0.0,0.01566098572086605,-0.00901713255184855
465,1031,2016-11-03,48693.0,3868.0,0.0,0.003772418058132443,-0.2960873521383075
466,1032,2016-11-04,52968.0,4471.0,0.0,0.08779496026122846,0.15589451913133412
467,1033,2016-11-05,52901.0,14986.0,0.0,-0.0012649146654584165,2.351822858420935
468,1034,2016-11-06,53995.0,12483.0,0.0,0.020680138371675483,-0.16702255438409186
469,1035,2016-11-07,47417.0,3664.0,0.0,-0.12182609500879715,-0.7064808139069134
470,1036,2016-11-08,46884.0,5190.0,0.0,-0.01124069426576968,0.41648471615720517
471,1037,2016-11-09,45301.0,7714.0,0.0,-0.03376418394334957,0.48631984585741805
472,1038,2016-11-10,45894.0,4101.0,0.0,0.013090218758967875,-0.468369198859217
473,1039,2016-11-11,51202.0,3417.0,0.0,0.115657820194361,-0.16678858814923192
474,1040,2016-11-12,52432.0,12697.0,0.0,0.02402249912112797,2.7158326016973953
475,1041,2016-11-13,52902.0,14799.0,0.0,0.008963991455599674,0.16555091753957618
476,1042,2016-11-14,47734.0,6904.0,0.0,-0.09769006842841477,-0.5334819920264883
477,1043,2016-11-15,46466.0,11305.0,0.0,-0.026563874806217802,0.6374565469293163
478,1044,2016-11-16,45145.0,9785.0,0.0,-0.02842938923083549,-0.134453781512605
479,1045,2016-11-17,45329.0,7601.0,0.0,0.00407575589766318,-0.2231987736331119
480,1046,2016-11-18,48010.0,13003.0,0.0,0.05914535948289168,0.7106959610577555
481,1047,2016-11-19,50324.0,2966.0,0.0,0.04819829202249526,-0.7718987925863262
482,1048,2016-11-20,51434.0,5687.0,0.0,0.022057070185199867,0.9173971679028996
483,1049,2016-11-21,46747.0,4804.0,0.0,-0.0911264922036007,-0.15526639704589418
484,1050,2016-11-22,45850.0,4417.0,0.0,-0.01918839711639253,-0.0805578684429642
485,1051,2016-11-23,48918.0,3102.0,0.0,0.06691384950926937,-0.2977133801222549
486,1052,2016-11-24,50097.0,2446.0,0.0,0.024101557708818833,-0.21147646679561571
487,1053,2016-11-25,55497.0,7000.0,0.0,0.1077908856817773,1.8618152085036797
488,1054,2016-11-26,53548.0,6564.0,0.0,-0.035119015442276136,-0.06228571428571428
489,1055,2016-11-27,55568.0,3844.0,0.0,0.03772316426383804,-0.4143814747105423
490,1056,2016-11-28,48614.0,9009.0,0.0,-0.12514396775122372,1.3436524453694068
491,1057,2016-11-29,49856.0,5016.0,0.0,0.025548195992923795,-0.4432234432234432
492,1058,2016-11-30,48204.0,5599.0,0.0,-0.03313543003851094,0.11622807017543857
493,1059,2016-12-01,48394.0,3444.0,0.0,0.0039415816114845015,-0.38489015895695655
494,1060,2016-12-02,52271.0,5591.0,0.0,0.08011323717816254,0.6234030197444831
495,1061,2016-12-03,56264.0,34952.0,1.0,0.07639035028983576,5.251475585762833
496,1062,2016-12-04,55608.0,60401.0,1.0,-0.011659320346935842,0.7281128404669261
497,1063,2016-12-05,49898.0,2849.0,0.0,-0.10268306718457776,-0.9528319067565106
498,1064,2016-12-06,48787.0,6548.0,0.0,-0.022265421459777945,1.2983502983502984
499,1065,2016-12-07,49581.0,8571.0,0.0,0.016274827310553963,0.30894929749541844
500,1066,2016-12-08,60029.0,9166.0,0.0,0.2107258828986911,0.06942013767355038
501,1067,2016-12-09,64529.0,8631.0,0.0,0.0749637675123691,-0.058367881300458224
502,1068,2016-12-10,68581.0,6491.0,0.0,0.06279347270219593,-0.2479434596222917
503,1069,2016-12-11,70617.0,12371.0,0.0,0.029687522783278242,0.9058696656909566
504,1070,2016-12-12,62867.0,4100.0,0.0,-0.10974694478666613,-0.6685797429472153
505,1071,2016-12-13,57457.0,25396.0,0.0,-0.08605468687864859,5.194146341463415
506,1072,2016-12-14,55777.0,10708.0,0.0,-0.02923925718363296,-0.5783587966608914
507,1073,2016-12-15,55086.0,7545.0,0.0,-0.012388618964806253,-0.2953866268210683
508,1074,2016-12-16,57982.0,7513.0,0.0,0.0525723414297643,-0.004241219350563319
509,1075,2016-12-17,59416.0,10466.0,0.0,0.02473181332137564,0.39305204312524955
510,1076,2016-12-18,59734.0,8766.0,0.0,0.005352093712131412,-0.16243072807185166
511,1077,2016-12-19,56200.0,9337.0,0.0,-0.05916228613519936,0.06513803331051782
512,1078,2016-12-20,55361.0,12200.0,0.0,-0.014928825622775754,0.30662953839563034
513,1079,2016-12-21,55217.0,3873.0,0.0,-0.002601109084012232,-0.6825409836065573
514,1080,2016-12-22,56790.0,7818.0,0.0,0.028487603455457533,1.018590240123935
515,1081,2016-12-23,58871.0,7774.0,0.0,0.03664377531255503,-0.005628037861345581
516,1082,2016-12-24,52294.0,3639.0,0.0,-0.11171884289378475,-0.5319012091587343
517,1083,2016-12-25,52380.0,3568.0,0.0,0.001644548131716883,-0.019510854630392926
518,1084,2016-12-26,60655.0,3562.0,0.0,0.1579801450935472,-0.0016816143497757619
519,1085,2016-12-27,61925.0,5245.0,0.0,0.020938092490313975,0.47248736664795055
520,1086,2016-12-28,62291.0,7298.0,0.0,0.005910375454178496,0.39142040038131554
521,1087,2016-12-29,63847.0,6774.0,0.0,0.024979531553514844,-0.07180049328583171
522,1088,2016-12-30,64588.0,6780.0,0.0,0.01160587028364679,0.0008857395925598865
523,1089,2016-12-31,59842.0,5743.0,0.0,-0.07348114200780331,-0.15294985250737458
524,1090,2017-01-01,60354.0,12617.0,0.0,0.008555863774606376,1.1969353996169247
525,1091,2017-01-02,69707.0,6684.0,0.0,0.15496901613811853,-0.47023856701276057
526,1092,2017-01-03,59161.0,34076.0,0.0,-0.1512904012509504,4.098144823459006
527,1093,2017-01-04,58258.0,10405.0,0.0,-0.015263433680972271,-0.6946531283014439
528,1094,2017-01-05,58746.0,10249.0,0.0,0.008376531978440793,-0.014992791926958238
529,1095,2017-01-06,52508.0,9785.0,0.0,-0.10618595308616752,-0.04527270953263729
530,1096,2017-01-07,65172.0,9266.0,0.0,0.241182296031081,-0.05304036791006639
531,1097,2017-01-08,63834.0,12312.0,0.0,-0.02053028908120047,0.32872868551694356
532,1098,2017-01-09,56006.0,16847.0,0.0,-0.12263057304884539,0.36833983105912926
533,1099,2017-01-10,51967.0,35737.0,0.0,-0.07211727314930538,1.1212678815219328
534,1100,2017-01-11,52156.0,34897.0,0.0,0.0036369234321780297,-0.023505050787699044
535,1101,2017-01-12,54397.0,7924.0,0.0,0.04296725208988428,-0.77293177063931
536,1102,2017-01-13,60400.0,8281.0,0.0,0.11035535047888678,0.045053003533569
537,1103,2017-01-14,61768.0,7824.0,0.0,0.022649006622516454,-0.055186571670088114
538,1104,2017-01-15,64030.0,12552.0,0.0,0.03662090402797569,0.6042944785276074
539,1105,2017-01-16,61911.0,11949.0,0.0,-0.03309386225206934,-0.048040152963671146
540,1106,2017-01-17,54899.0,8302.0,0.0,-0.11325935617257032,-0.30521382542472175
541,1107,2017-01-18,54359.0,7765.0,0.0,-0.009836244740341393,-0.06468320886533363
542,1108,2017-01-19,54983.0,8842.0,0.0,0.011479239868283031,0.13869929169349637
543,1109,2017-01-20,61636.0,5776.0,0.0,0.12100103668406592,-0.3467541280253337
544,1110,2017-01-21,64671.0,4659.0,0.0,0.04924070348497622,-0.1933864265927978
545,1111,2017-01-22,64556.0,10758.0,0.0,-0.0017782313556308216,1.309079201545396
546,1112,2017-01-23,56192.0,8349.0,0.0,-0.12956193072681088,-0.2239263803680982
547,1113,2017-01-24,53823.0,6904.0,0.0,-0.04215902619589973,-0.17307461971493587
548,1114,2017-01-25,53210.0,4668.0,0.0,-0.01138918306300285,-0.3238702201622248
549,1115,2017-01-26,52899.0,9872.0,0.0,-0.005844766021424586,1.1148243359040273
550,1116,2017-01-27,57185.0,12586.0,0.0,0.08102232556381028,0.27491896272285254
551,1117,2017-01-28,58520.0,10574.0,0.0,0.023345282853895144,-0.1598601620848562
552,1118,2017-01-29,61304.0,15214.0,0.0,0.04757347915242649,0.43881218082088136
553,1119,2017-01-30,53396.0,7649.0,0.0,-0.12899647657575364,-0.4972393847771789
554,1120,2017-01-31,53010.0,6355.0,0.0,-0.007229005918046316,-0.16917244084194016
555,1121,2017-02-01,52216.0,7127.0,0.0,-0.014978305980003825,0.12147915027537382
556,1122,2017-02-02,53256.0,8975.0,0.0,0.01991726673816463,0.259295636312614
557,1123,2017-02-03,55060.0,5684.0,0.0,0.03387411747033209,-0.36668523676880227
558,1124,2017-02-04,58817.0,18501.0,0.0,0.06823465310570298,2.2549261083743843
559,1125,2017-02-05,60440.0,17593.0,0.0,0.02759406294098654,-0.04907842819307062
560,1126,2017-02-06,51075.0,10299.0,0.0,-0.15494705493050964,-0.41459671460239866
561,1127,2017-02-07,52182.0,32501.0,0.0,0.021674008810572687,2.155743276046218
562,1128,2017-02-08,50597.0,15558.0,0.0,-0.030374458625579748,-0.5213070367065629
563,1129,2017-02-09,54462.0,9148.0,0.0,0.07638792813803197,-0.4120066846638385
564,1130,2017-02-10,55882.0,9488.0,0.0,0.026073225368146602,0.03716659379099263
565,1131,2017-02-11,57729.0,7800.0,0.0,0.03305178769550121,-0.17790893760539628
566,1132,2017-02-12,60816.0,5912.0,0.0,0.05347399054201518,-0.242051282051282
567,1133,2017-02-13,52409.0,11552.0,0.0,-0.13823664825046045,0.9539918809201624
568,1134,2017-02-14,45200.0,6913.0,0.0,-0.13755271041233375,-0.40157548476454297
569,1135,2017-02-15,48509.0,4590.0,0.0,0.07320796460176981,-0.3360335599594966
570,1136,2017-02-16,50895.0,5668.0,0.0,0.04918674885072871,0.23485838779956425
571,1137,2017-02-17,57075.0,25205.0,0.0,0.12142646625405251,3.446894848270995
572,1138,2017-02-18,58912.0,51685.0,0.0,0.03218572054314506,1.0505852013489387
573,1139,2017-02-19,60749.0,15169.0,0.0,0.03118210211841399,-0.7065105930153817
574,1140,2017-02-20,57999.0,5887.0,0.0,-0.04526823486806364,-0.6119058606368251
575,1141,2017-02-21,55418.0,7163.0,0.0,-0.04450076725460783,0.21674876847290636
576,1142,2017-02-22,55563.0,25555.0,0.0,0.002616478400519595,2.5676392572944295
577,1143,2017-02-23,55590.0,8018.0,0.0,0.00048593488472548074,-0.6862453531598514
578,1144,2017-02-24,57537.0,6318.0,0.0,0.03502428494333509,-0.21202294836617608
579,1145,2017-02-25,61521.0,9740.0,0.0,0.06924240054225983,0.5416270971826527
580,1146,2017-02-26,61629.0,17562.0,0.0,0.0017554981225922361,0.8030800821355235
581,1147,2017-02-27,54265.0,10353.0,0.0,-0.11948920151227505,-0.41048855483430136
582,1148,2017-02-28,54420.0,32065.0,0.0,0.002856353082097085,2.0971699024437362
583,1149,2017-03-01,51987.0,10822.0,0.0,-0.04470782800441009,-0.662498050834243
584,1150,2017-03-02,53405.0,5503.0,0.0,0.027276049781676193,-0.4914987987433007
585,1151,2017-03-03,55750.0,7270.0,0.0,0.043909746278438355,0.3210975831364711
586,1152,2017-03-04,59865.0,11502.0,0.0,0.07381165919282506,0.5821182943603851
587,1153,2017-03-05,57005.0,11998.0,0.0,-0.04777415852334421,0.04312293514171439
588,1154,2017-03-06,49666.0,5310.0,0.0,-0.12874309271116569,-0.5574262377062844
589,1155,2017-03-07,48238.0,5042.0,0.0,-0.028752063786091075,-0.050470809792843685
590,1156,2017-03-08,48084.0,6656.0,0.0,-0.003192503835150684,0.3201110670368901
591,1157,2017-03-09,48346.0,10558.0,0.0,0.00544879793694375,0.5862379807692308
592,1158,2017-03-10,54623.0,9984.0,0.0,0.12983493980887761,-0.05436635726463346
593,1159,2017-03-11,57192.0,24901.0,0.0,0.04703147025978072,1.4940905448717947
594,1160,2017-03-12,56654.0,25885.0,0.0,-0.009406910057350726,0.039516485281715585
595,1161,2017-03-13,51305.0,8409.0,0.0,-0.09441522222614462,-0.6751400424956538
596,1162,2017-03-14,53895.0,6950.0,0.0,0.05048240912191804,-0.17350457842787492
597,1163,2017-03-15,52270.0,7433.0,0.0,-0.030151219964746234,0.06949640287769787
598,1164,2017-03-16,51866.0,5298.0,0.0,-0.007729098909508347,-0.28723261132786226
599,1165,2017-03-17,56547.0,10177.0,0.0,0.09025180272239997,0.9209135522838807
600,1166,2017-03-18,58939.0,33753.0,0.0,0.04230109466461518,2.3165962464380465
601,1167,2017-03-19,61456.0,35946.0,0.0,0.042705169751777294,0.06497200248866775
602,1168,2017-03-20,55177.0,7420.0,0.0,-0.10217065868263475,-0.7935792577755523
603,1169,2017-03-21,36633.0,11369.0,0.0,-0.3360820631784983,0.532210242587601
604,1170,2017-03-22,16625.0,11665.0,0.0,-0.5461742145060464,0.02603571114433989
605,1171,2017-03-23,68831.0,13968.0,0.0,3.14021052631579,0.19742820402914707
606,1172,2017-03-24,62598.0,13236.0,0.0,-0.09055512777672847,-0.05240549828178698
607,1173,2017-03-25,72725.0,49982.0,0.0,0.16177833157608879,2.7762163795708674
608,1174,2017-03-26,74509.0,38682.0,0.0,0.02453076658645581,-0.2260813893001481
609,1175,2017-03-27,61457.0,5274.0,0.0,-0.1751734689769021,-0.8636575151233132
610,1176,2017-03-28,58387.0,10847.0,0.0,-0.049953626112566485,1.0566932119833146
611,1177,2017-03-29,58197.0,12710.0,0.0,-0.0032541490400260775,0.17175255831105374
612,1178,2017-03-30,56637.0,8049.0,0.0,-0.026805505438424637,-0.36671911880409125
613,1179,2017-03-31,59810.0,6643.0,0.0,0.056023447569609974,-0.17468008448254446
614,1180,2017-04-01,62842.0,43757.0,0.0,0.05069386390235753,5.586933614330874
615,1181,2017-04-02,65894.0,40534.0,0.0,0.04856624550459876,-0.07365678634275663
616,1182,2017-04-03,56406.0,5214.0,0.0,-0.1439888305460285,-0.8713672472492229
617,1183,2017-04-04,59167.0,41849.0,0.0,0.04894869340141117,7.026275412351362
618,1184,2017-04-05,57344.0,11202.0,0.0,-0.030811094022005547,-0.7323233530072404
619,1185,2017-04-06,57477.0,6148.0,0.0,0.0023193359375,-0.4511694340296376
620,1186,2017-04-07,59204.0,14313.0,0.0,0.030046801329227435,1.3280741704619388
621,1187,2017-04-08,61939.0,28478.0,0.0,0.046196202959259525,0.9896597498777335
622,1188,2017-04-09,63202.0,25938.0,0.0,0.020391029884240908,-0.0891916567174661
623,1189,2017-04-10,61260.0,4537.0,0.0,-0.03072687573178068,-0.8250828899683862
624,1190,2017-04-11,53674.0,7497.0,0.0,-0.12383284361736857,0.6524134890897069
625,1191,2017-04-12,52726.0,8976.0,0.0,-0.01766218280731824,0.19727891156462585
626,1192,2017-04-13,54067.0,4362.0,0.0,0.025433372529681808,-0.5140374331550802
