,index,time,players,viewers,event,%chg_players,%chg_viewers
76,1641,2012-03-17,59305.0,0.0,0,-0.02413940630553546,0.0
77,1642,2012-03-18,53791.0,0.0,0,-0.09297698339094507,0.0
78,1643,2012-03-19,44277.0,0.0,0,-0.17686973657303262,0.0
79,1644,2012-03-20,42230.0,0.0,0,-0.0462316778462859,0.0
80,1645,2012-03-21,48383.0,0.0,0,0.1457021075065119,0.0
81,1646,2012-03-22,55973.0,0.0,0,0.15687328193787065,0.0
82,1647,2012-03-23,61563.0,0.0,0,0.09986957997605983,0.0
83,1648,2012-03-24,59606.0,0.0,0,-0.031788574305995465,0.0
84,1649,2012-03-25,48638.0,0.0,0,-0.18400832130993527,0.0
85,1650,2012-03-26,44325.0,0.0,0,-0.08867552119741762,0.0
86,1651,2012-03-27,43728.0,0.0,0,-0.013468697123519502,0.0
87,1652,2012-03-28,50007.0,0.0,0,0.14359220636663017,0.0
88,1653,2012-03-29,55342.0,0.0,0,0.10668506409102729,0.0
89,1654,2012-03-30,62128.0,0.0,0,0.12261934877669756,0.0
90,1655,2012-03-31,60225.0,0.0,0,-0.030630311614730843,0.0
91,1656,2012-04-01,48075.0,0.0,0,-0.20174346201743465,0.0
92,1657,2012-04-02,47861.0,0.0,0,-0.00445137805512219,0.0
93,1658,2012-04-03,47773.0,0.0,0,-0.0018386577798207293,0.0
94,1659,2012-04-04,55371.0,0.0,0,0.15904381135788004,0.0
95,1660,2012-04-05,61050.0,0.0,0,0.1025627133336946,0.0
96,1661,2012-04-06,60930.0,0.0,0,-0.0019656019656019152,0.0
97,1662,2012-04-07,56416.0,0.0,0,-0.07408501559166258,0.0
98,1663,2012-04-08,53234.0,0.0,0,-0.05640243902439024,0.0
99,1664,2012-04-09,47961.0,0.0,0,-0.09905323665326671,0.0
100,1665,2012-04-10,46011.0,0.0,0,-0.04065803465315565,0.0
101,1666,2012-04-11,51358.0,0.0,0,0.11621134076633854,0.0
102,1667,2012-04-12,54810.0,0.0,0,0.06721445539156501,0.0
103,1668,2012-04-13,66640.0,0.0,0,0.21583652618135374,0.0
104,1669,2012-04-14,61720.0,0.0,0,-0.07382953181272511,0.0
105,1670,2012-04-15,50605.0,0.0,0,-0.18008749189889828,0.0
106,1671,2012-04-16,44284.0,0.0,0,-0.12490860586898522,0.0
107,1672,2012-04-17,42491.0,0.0,0,-0.0404886640773191,0.0
108,1673,2012-04-18,46907.0,0.0,0,0.1039278906121297,0.0
109,1674,2012-04-19,51685.0,0.0,0,0.1018611294689491,0.0
110,1675,2012-04-20,61206.0,0.0,0,0.18421205378736571,0.0
111,1676,2012-04-21,60474.0,0.0,0,-0.011959611802764392,0.0
112,1677,2012-04-22,48634.0,0.0,0,-0.19578661904289452,0.0
113,1678,2012-04-23,44793.0,0.0,0,-0.07897766994283839,0.0
114,1679,2012-04-24,44410.0,0.0,0,-0.008550443149599296,0.0
115,1680,2012-04-25,48497.0,0.0,0,0.09202882233731136,0.0
116,1681,2012-04-26,48497.0,0.0,0,0.0,0.0
117,1682,2012-04-27,59791.0,0.0,0,0.2328803843536713,0.0
118,1683,2012-04-28,59436.0,0.0,0,-0.005937348430365752,0.0
119,1684,2012-04-29,52383.0,0.0,0,-0.11866545527962846,0.0
120,1685,2012-04-30,46178.0,0.0,0,-0.11845446041654739,0.0
121,1686,2012-05-01,43342.0,0.0,0,-0.06141452639785183,0.0
122,1687,2012-05-02,48677.0,0.0,0,0.12309076646209216,0.0
123,1688,2012-05-03,52667.0,0.0,0,0.08196889701501742,0.0
124,1689,2012-05-04,62531.0,0.0,0,0.18728995386105152,0.0
125,1690,2012-05-05,61104.0,0.0,0,-0.022820680942252647,0.0
126,1691,2012-05-06,50764.0,0.0,0,-0.16921969101859125,0.0
127,1692,2012-05-07,43735.0,0.0,0,-0.13846426601528639,0.0
128,1693,2012-05-08,42059.0,0.0,0,-0.03832171030067455,0.0
129,1694,2012-05-09,46971.0,0.0,0,0.11678832116788329,0.0
130,1695,2012-05-10,50499.0,0.0,0,0.07511017436290479,0.0
131,1696,2012-05-11,59498.0,0.0,0,0.17820154854551573,0.0
132,1697,2012-05-12,57388.0,0.0,0,-0.0354633769202326,0.0
133,1698,2012-05-13,46965.0,0.0,0,-0.181623335889036,0.0
134,1699,2012-05-14,42054.0,0.0,0,-0.10456723091664,0.0
135,1700,2012-05-15,42082.0,0.0,0,0.0006658106244352702,0.0
136,1701,2012-05-16,46176.0,0.0,0,0.09728625065348595,0.0
137,1702,2012-05-17,49836.0,0.0,0,0.07926195426195437,0.0
138,1703,2012-05-18,56773.0,0.0,0,0.13919656473232211,0.0
139,1704,2012-05-19,56382.0,0.0,0,-0.006887076603315001,0.0
140,1705,2012-05-20,45165.0,0.0,0,-0.1989464722783867,0.0
141,1706,2012-05-21,41491.0,0.0,0,-0.08134617513561382,0.0
142,1707,2012-05-22,41641.0,0.0,0,0.003615241859680429,0.0
143,1708,2012-05-23,46456.0,0.0,0,0.11563122883696364,0.0
144,1709,2012-05-24,50667.0,0.0,0,0.09064491131393138,0.0
145,1710,2012-05-25,54660.0,0.0,0,0.07880869204807861,0.0
146,1711,2012-05-26,53844.0,0.0,0,-0.014928649835345809,0.0
147,1712,2012-05-27,52074.0,0.0,0,-0.032872743481167865,0.0
148,1713,2012-05-28,45274.0,0.0,0,-0.13058340054537776,0.0
149,1714,2012-05-29,44835.0,0.0,0,-0.00969651455581566,0.0
150,1715,2012-05-30,50609.0,0.0,0,0.1287833166053307,0.0
151,1716,2012-05-31,52786.0,0.0,0,0.04301606433638283,0.0
152,1717,2012-06-01,57193.0,0.0,0,0.08348804607282223,0.0
153,1718,2012-06-02,57598.0,0.0,0,0.007081286171384704,0.0
154,1719,2012-06-03,47480.0,0.0,0,-0.17566582172992118,0.0
155,1720,2012-06-04,48165.0,0.0,0,0.014427127211457558,0.0
156,1721,2012-06-05,49031.0,0.0,0,0.017979860894840716,0.0
157,1722,2012-06-06,55193.0,0.0,0,0.12567559299218867,0.0
158,1723,2012-06-07,55884.0,0.0,0,0.012519703585599729,0.0
159,1724,2012-06-08,57845.0,0.0,0,0.03509054469973516,0.0
160,1725,2012-06-09,57857.0,0.0,0,0.00020745094649488038,0.0
161,1726,2012-06-10,51451.0,0.0,0,-0.11072126104015068,0.0
162,1727,2012-06-11,50407.0,0.0,0,-0.02029115080367727,0.0
163,1728,2012-06-12,49983.0,0.0,0,-0.008411530144622814,0.0
164,1729,2012-06-13,55327.0,0.0,0,0.10691635155953017,0.0
165,1730,2012-06-14,55407.0,0.0,0,0.0014459486326747761,0.0
166,1731,2012-06-15,56364.0,0.0,0,0.01727218582489587,0.0
167,1732,2012-06-16,56985.0,0.0,0,0.011017670853736394,0.0
168,1733,2012-06-17,54248.0,0.0,0,-0.048030183381591596,0.0
169,1734,2012-06-18,53431.0,0.0,0,-0.015060463058545914,0.0
170,1735,2012-06-19,57600.0,0.0,0,0.07802586513447252,0.0
171,1736,2012-06-20,62107.0,0.0,0,0.07824652777777774,0.0
172,1737,2012-06-21,60426.0,0.0,0,-0.027066192216658402,0.0
173,1738,2012-06-22,59150.0,0.0,0,-0.021116737828087206,0.0
174,1739,2012-06-23,60958.0,0.0,0,0.030566356720202803,0.0
